id,name,category
1,艾草,4
2,棒棒糖,4
3,八宝粥,4
4,白茶,4
5,扁豆,4
6,布丁,4
7,巴旦木,4
8,饼干,4
9,碧根果肉,4
10,白瓜子,4
11,包裹着猫屎的猫砂,4
12,薄荷叶,4
13,八角,4
14,北京烤鸭,4
15,菠萝,4
16,板栗壳,4
17,槟榔,4
18,菠萝密肉,4
19,菠萝皮,4
20,爆米花,4
21,白米虾,4
22,冰淇淋,4
23,蚌肉,4
24,白砂糖,4
25,白糖,4
26,百香果壳,4
27,包子,4
28,白煮蛋,4
29,葱,4
30,草本植物,4
31,蚕豆,4
32,蚕豆壳,4
33,茨菇,4
34,臭虫,4
35,臭豆腐,4
36,炒花生壳,4
37,炒花生米,4
38,翅尖,4
39,车厘子核,4
40,陈皮,4
41,面条,4
42,叉烧,4
43,叉烧酥,4
44,茶叶,4
45,茶叶蛋壳,4
46,虫,4
47,虫子,4
48,橙子皮,4
49,草莓,4
50,草莓叶,4
51,橙皮,4
52,菜皮,4
53,宠物粪便,4
54,宠物饲料,4
55,粗盐,4
56,苍蝇,4
57,葱油饼,4
58,茶叶渣,4
59,脆枣,4
60,茶渣,4
61,残枝落叶,4
62,大饼,4
63,蛋白,4
64,大白菜,4
65,大白兔奶糖,4
66,多宝鱼骨头,4
67,骨头,4
68,大葱,4
69,豆腐,4
70,豆腐干,4
71,豆腐猫砂,4
72,豆干,4
73,豆杆,4
74,蛋糕,4
75,冬瓜,4
76,冬瓜皮,4
77,冬瓜籽,4
78,蛋黄,4
79,蛋黄酥,4
80,蛋卷,4
81,豆浆渣,4
82,蛋壳,4
83,德克士炸鸡,4
84,大米,4
85,大排,4
86,多肉植物,4
87,冬笋壳,4
88,大蒜皮,4
89,大蒜叶,4
90,蛋挞,4
91,蛋挞皮,4
92,动物粪便,4
93,动物内脏,4
94,动物尸体,4
95,凋谢的 鲜花,4
96,鲜花,4
97,豆芽,4
98,枣,4
99,大闸蟹,4
100,大闸蟹壳,4
101,海带子壳,4
102,豆制品,4
103,鹅骨头,4
104,阿胶,4
105,方便面面条,4
106,凤梨皮,4
107,凤梨酥,4
108,蜂蜜,4
109,番茄,4
110,番茄梗,4
111,番茄酱,4
112,番茄沙司,4
113,废弃食用油,4
114,废弃调味料,4
115,废弃植物,4
116,粉丝,4
117,番茄皮,4
118,瓜子,4
119,锅巴,4
120,干脆面,4
121,果冻,4
122,丁香,4
123,鸽子粪,4
124,瓜果,4
125,干果仁,4
126,干桂圆壳,4
127,桂花糕,4
128,干花生壳,4
129,果酱,4
130,莴苣,4
131,狗粮,4
132,咖喱粉,4
133,橄榄核,4
134,干辣椒,4
135,干面粉,4
136,干面条,4
137,果皮,4
138,桂皮,4
139,枸杞,4
140,过期大米,4
141,过期巧克力,4
142,过期食品,4
143,过期糖,4
144,过期调味料,4
145,蛤肉,4
146,干树叶,4
147,灌汤包,4
148,鳜鱼,4
149,桂圆干,4
150,桂圆核,4
151,桂圆壳,4
152,瓜子壳,4
153,瓜子皮,4
154,瓜子仁,4
155,甘蔗渣,4
156,花瓣,4
157,汉堡,4
158,花草茶渣,4
159,红肠,4
160,花茶渣,4
161,黄豆,4
162,海胆,4
163,海带,4
164,红豆,4
165,红豆糕,4
166,海底捞锅底,4
167,盒饭,4
168,黄瓜,4
169,火锅底料,4
170,黄瓜皮,4
171,韩国泡菜,4
172,花蛤肉,4
173,火锅渣,4
174,海瓜子壳,4
175,花卉,4
176,花甲,4
177,花椒,4
178,花甲粉,4
179,胡椒粉,4
180,花椒粉,4
181,火鸡骨头,4
182,花甲壳,4
183,黑椒牛排,4
184,胡萝卜,4
185,胡萝卜皮,4
186,火龙果,4
187,火龙果皮,4
188,红辣椒,4
189,话梅,4
190,哈密瓜,4
191,哈密瓜籽,4
192,话梅壳,4
193,话梅肉,4
194,黄芪,4
195,花生,4
196,红薯,4
197,花生酱,4
198,红薯皮,4
199,花生衣,4
200,山芋皮,4
201,花生壳,4
202,海苔,4
203,火腿肠,4
204,混沌皮,4
205,核桃肉,4
206,茴香,4
207,河虾,4
208,海星,4
209,黄杏核,4
210,黄油,4
211,荷叶,4
212,海藻,4
213,红枣,4
214,红枣核,4
215,姜,4
216,茭白,4
217,煎饼,4
218,煎饼果子,4
219,茭白皮,4
220,茭白叶,4
221,韭菜,4
222,鸡翅,4
223,鸡蛋,4
224,鸡蛋卷,4
225,鸡蛋壳,4
226,鸡蛋皮,4
227,鸡蛋仔,4
228,菌菇,4
229,里脊肉,4
230,鸡脚抓,4
231,酱料,4
232,酒酿,4
233,鸡皮,4
234,鸡软骨,4
235,鸡屎,4
236,金丝皇菊,4
237,鸡腿,4
238,姜糖,4
239,鸡头,4
240,团结猫砂,4
241,基围虾,4
242,鲫鱼,4
243,甲鱼,4
244,甲鱼小骨,4
245,橘子,4
246,金针菇,4
247,桔子皮,4
248,橘子皮,4
249,饺子皮,4
250,肯德基炸鸡,4
251,咖啡伴侣粉,4
252,咖啡残渣,4
253,咖啡豆,4
254,咖啡豆渣,4
255,咖啡粉,4
256,宽粉条,4
257,咖啡渣,4
258,苦瓜,4
259,葵花籽,4
260,葵花籽壳,4
261,烤鸡,4
262,可降解垃圾袋,4
263,可降解吸管,4
264,枯树叶,4
265,枯萎花束,4
266,矿物猫砂,4
267,开心果,4
268,烤鸭,4
269,枯枝,4
270,梨,4
271,萝卜干,4
272,绿豆,4
273,绿豆糕,4
274,绿豆沙,4
275,拉菲草,4
276,辣椒,4
277,绿萝,4
278,榴莲,4
279,榴莲酥,4
280,藜麦,4
281,螺蛳,4
282,老鼠,4
283,螺蛳粉,4
284,烂水果,4
285,螺蛳肉,4
286,乐事薯片,4
287,螺蛳壳,4
288,辣条,4
289,龙虾片,4
290,栗子,4
291,李子,4
292,李子核,4
293,荔枝核,4
294,荔枝皮,4
295,栗子壳,4
296,荔枝壳,4
297,面饼,4
298,面包,4
299,面包屑,4
300,猫冻干,4
301,毛豆壳,4
302,麦当劳炸鸡,4
303,毛豆皮,4
304,木耳,4
305,面粉,4
306,米饭,4
307,蘑菇,4
308,木瓜,4
309,芒果干,4
310,芒果核,4
311,玫瑰花,4
312,芒果皮,4
313,木瓜仔,4
314,麻花,4
315,猕猴桃,4
316,猕猴桃皮,4
317,蜜饯,4
318,猫粮,4
319,麻辣烫,4
320,麻辣香锅残渣,4
321,麦片,4
322,猫屎,4
323,木薯淀粉,4
324,猫屎咖啡,4
325,馒头,4
326,奶茶中的珍珠,4
327,奶粉,4
328,鸟粪,4
329,年糕,4
330,南瓜皮,4
331,南瓜仔,4
332,南瓜子壳,4
333,牛筋,4
334,奶酪,4
335,柠檬,4
336,糯米,4
337,柠檬皮,4
338,糯米纸,4
339,牛排,4
340,牛肉,4
341,牛肉干,4
342,牛蛙,4
343,牛蛙骨,4
344,奶油,4
345,牛油果核,4
346,牛轧糖,4
347,藕片,4
348,皮蛋,4
349,胖大海,4
350,皮蛋壳,4
351,普洱茶,4
352,排骨,4
353,平菇,4
354,苹果,4
355,苹果核,4
356,苹果派,4
357,苹果皮,4
358,苹果肉,4
359,蒲公英,4
360,膨化食品,4
361,枇杷,4
362,枇杷核,4
363,乒乓糯米滋,4
364,披萨,4
365,葡萄干,4
366,葡萄梗,4
367,蟠桃核,4
368,葡萄皮,4
369,葡萄籽,4
370,螃蟹壳,4
371,芹菜,4
372,青菜,4
373,青豆,4
374,青椒,4
375,巧克力,4
376,巧克力粉,4
377,巧克力酱,4
378,荞麦,4
379,荞麦面,4
380,曲奇,4
381,芡实糕,4
382,青蟹壳,4
383,奇异果,4
384,茄子,4
385,肉骨头,4
386,肉夹馍,4
387,肉,4
388,软糖,4
389,剩菜剩饭,4
390,速冻馄饨,4
391,酸豆角,4
392,速冻水饺,4
393,丝瓜,4
394,笋干,4
395,死瓜皮,4
396,碎骨头,4
397,烧饼,4
398,扇贝壳,4
399,扇贝肉,4
400,蔬菜,4
401,水草,4
402,蔬菜残余,4
403,薯格,4
404,水果,4
405,水果干,4
406,手擀面,4
407,水果皮,4
408,水果软核,4
409,生蚝肉,4
410,石榴籽,4
411,生姜,4
412,熟鸡蛋壳,4
413,生鸡蛋壳,4
414,石榴,4
415,沙拉酱,4
416,水蜜桃,4
417,水蜜桃核,4
418,水蜜桃肉,4
419,树皮,4
420,薯片,4
421,山芋,4
422,山药,4
423,山楂,4
424,山楂干,4
425,山竹核,4
426,山楂片,4
427,笋壳,4
428,笋皮,4
429,蒜皮,4
430,食品添加剂,4
431,三七粉,4
432,蒜头,4
433,食物残渣,4
434,三文鱼,4
435,牲畜粪便,4
436,树叶,4
437,食用油,4
438,松子,4
439,松子壳,4
440,山竹壳,4
441,梭子蟹,4
442,梭子蟹壳,4
443,糖,4
444,土豆,4
445,土豆泥,4
446,土豆皮,4
447,糖果,4
448,铁棍山药,4
449,铁观音,4
450,核桃,4
451,甜芦栗,4
452,蹄髈,4
453,甜品,4
454,桃仁,4
455,桃子,4
456,兔子粪便,4
457,调制海藻面膜,4
458,桃子皮,4
459,午餐肉,4
460,豌豆皮,4
461,味精,4
462,乌龙茶,4
463,乌梅壳,4
464,蜗牛,4
465,五香蛋,4
466,蚊子,4
467,虾,4
468,象鼻蚌,4
469,小葱,4
470,咸菜,4
471,西餐糕点,4
472,咸蛋,4
473,咸蛋壳,4
474,香榧子壳,4
475,香菇,4
476,西瓜皮,4
477,香瓜皮,4
478,西瓜籽,4
479,香瓜子,4
480,西瓜子,4
481,吸管纸质包装,4
482,杏核,4
483,鲜花饼,4
484,鲜花瓣,4
485,西葫芦,4
486,雪花酥,4
487,西红柿,4
488,小核桃肉,4
489,香蕉,4
490,咸鸡,4
491,香蕉干,4
492,香蕉皮,4
493,虾壳,4
494,小笼包,4
495,西兰花,4
496,西兰花梗,4
497,小龙虾,4
498,小龙虾黄,4
499,小龙虾壳,4
500,小龙虾肉,4
501,小龙虾头,4
502,小米,4
503,虾米,4
504,虾皮,4
505,小排骨,4
506,虾肉,4
507,蟹肉,4
508,杏仁,4
509,杏仁饼,4
510,小肉骨头,4
511,杏仁核,4
512,向日葵花束,4
513,仙人球,4
514,仙人掌,4
515,虾头,4
516,喜糖,4
517,咸鱼,4
518,薰衣草,4
519,咸鸭蛋壳,4
520,杏子核,4
521,鱼,4
522,盐,4
523,鸭脖,4
524,鱼刺,4
525,鸭翅,4
526,洋葱皮,4
527,鸭蛋壳,4
528,意大利面,4
529,油墩子,4
530,银耳,4
531,椰果,4
532,腰果,4
533,鱼骨头,4
534,鸭骨头,4
535,鸭架,4
536,鱼鳞,4
537,杨梅,4
538,燕麦,4
539,玉米棒,4
540,杨梅干,4
541,杨梅核,4
542,玉米粒,4
543,玉米猫砂,4
544,燕麦片,4
545,玉米塑料袋,4
546,玉米芯,4
547,玉米须,4
548,玉米纤维袋,4
549,芋艿,4
550,芋艿皮,4
551,鱼内脏,4
552,鸭皮,4
553,鱼皮花生,4
554,鸭肉,4
555,椰肉,4
556,鱼肉,4
557,压缩饼干,4
558,鸭锁骨,4
559,鸭舌,4
560,盐水花生,4
561,盐水花生壳,4
562,洋山芋,4
563,盐水鸭,4
564,鱼饲料,4
565,鸭腿,4
566,油条,4
567,芋头,4
568,鸭头,4
569,杨桃,4
570,鱼头,4
571,樱桃干,4
572,樱桃梗,4
573,油桃核,4
574,樱桃核,4
575,油桃肉,4
576,鱼虾,4
577,鸭下巴,4
578,银杏果,4
579,芋圆,4
580,鱿鱼,4
581,油烟机油脂,4
582,鱿鱼丝,4
583,叶子,4
584,柚子核,4
585,鸭爪,4
586,鸭掌,4
587,柚子皮,4
588,杂草,4
589,早餐谷物,4
590,枣核,4
591,粥,4
592,榨菜,4
593,中草药,4
594,中草药材,4
595,猪肝,4
596,藏红花,4
597,炸鸡,4
598,蟑螂,4
599,猪肋排,4
600,芝麻,4
601,芝麻酱,4
602,猪扒,4
603,猪排,4
604,猪皮,4
605,猪肉排骨,4
606,竹笋,4
607,芝士,4
608,猪蹄,4
609,猪蹄骨,4
610,纸吸管,4
611,猪小排,4
612,章鱼,4
613,章鱼小丸子,4
614,孜然粉,4
615,紫薯皮,4
616,植物枝干,4
617,中药渣,4
618,枣子核,4
619,粽子馅,4
620,橙子,4
621,花蛤,4
622,菜叶,4
623,鸡蛋饼,4
624,LED灯(含水银),2
625,X光片,2
626,安神补脑液瓶,2
627,笔记本电脑电池,2
628,保健品,2
629,保健品瓶子,2
630,板蓝根冲剂,2
631,玻璃药瓶,2
632,充电电池,2
633,除渍剂,2
634,电灯泡,2
635,冻干粉,2
636,碘酒瓶,2
637,达克宁药膏,2
638,达克宁药膏皮,2
639,灯泡,2
640,调色板,2
641,打印机墨盒,2
642,打印机色带,2
643,节能灯,2
644,矿物油,2
645,镍镉电池,2
646,农药,2
647,药瓶,2
648,水银温度计,2
649,血压计,2
650,荧光灯管,2
651,油漆,2
652,光胶片,2
653,感冒药,2
654,钙片,2
655,胶囊药物,2
656,药,2
657,指甲油,2
658,药布,2
659,给药器,2
660,化学剂桶,2
661,胶合剂,2
662,酒精,2
663,胶卷底片,2
664,眼药膏,2
665,胶片,2
666,工业胶片,2
667,胶水桶,2
668,口服液,2
669,口服液瓶,2
670,开塞露,2
671,咳嗽药片,2
672,咳嗽药水瓶,2
673,消毒液瓶,2
674,空药瓶,2
675,锂电池,2
676,雷达瓶子,2
677,卤素灯,2
678,老鼠药,2
679,录像带,2
680,马应龙,2
681,纽扣电池,2
682,农药瓶,2
683,泡腾片,2
684,铅酸电池,2
685,染发膏,2
686,染发剂,2
687,染发剂壳,2
688,染发手套,2
689,日光灯,2
690,杀虫剂,2
691,杀虫子灌,2
692,杀虫喷雾,2
693,深海鱼油,2
694,伤筋膏药,2
695,伤筋膏药包装,2
696,输液瓶,2
697,树脂,2
698,手机电池,2
699,松节油,2
700,塑料药盒,2
701,塑料药瓶,2
702,生石灰,2
703,碳粉盒,2
704,透明塑料药瓶,2
705,烫伤膏,2
706,外敷伤药,2
707,维生素瓶,2
708,蓄电池,2
709,硒鼓,2
710,卸甲膜,2
711,卸甲水,2
712,相片底片,2
713,西药,2
714,药包装,2
715,一次性注射器,2
716,药膏,2
717,药膏包装壳,2
718,荧光灯,2
719,药壶,2
720,氧化汞电池,2
721,药剂,2
722,药片包装,2
723,药品包装袋,2
724,药片铝塑包装,2
725,药品纸盒,2
726,油漆笔,2
727,油漆桶,2
728,药水玻璃瓶,2
729,药丸,2
730,药液袋,2
731,鱼油胶囊,2
732,医用棉签,2
733,医用纱布,2
734,眼药水,2
735,眼药水瓶,2
736,医用手套,2
737,医用针管,2
738,医用注射器,2
739,痔疮膏,2
740,中成药,2
741,针管,2
742,指甲油瓶子,2
743,止咳糖浆瓶,2
744,蟑螂药,2
745,樟脑丸,2
746,针头,2
747,针筒,2
748,止痛膏,2
749,纸药盒,2
750,消毒剂,2
751,1号电池（无汞）,8
752,502胶水,8
753,5号电池（无汞）,8
754,7号电池（无汞）,8
755,84消毒液瓶,8
756,A4纸包装袋,8
757,CD,8
758,DVD,8
759,KFC食物包装,8
760,KFC纸盒,8
761,N次贴,8
762,PH试纸,8
763,艾草灰,8
764,艾灸贴,8
765,艾灸渣,8
766,安全套包装袋,8
767,安全套,8
768,白板笔,8
769,棒冰包装袋,8
770,白板擦,8
771,棒冰棍,8
772,冰棒棍,8
773,冰棒皮,8
774,冰宝贴,8
775,棒棒糖棒子,8
776,冰棒外包装,8
777,冰袋,8
778,笔袋,8
779,棒骨,8
780,饼干包装袋,8
781,饼干袋,8
782,碧根果壳,8
783,不干胶带,8
784,包裹着狗屎的报纸,8
785,包裹着狗屎的塑料袋,8
786,包裹着狗屎的纸巾,8
787,包裹着鼻涕的纸巾,8
788,包裹着鸡蛋壳的餐巾纸,8
789,包裹着口香糖的纸巾,8
790,包裹着猫屎的膨润土猫砂,8
791,包裹着猫屎的塑料袋,8
792,包裹着痰的纸巾,8
793,包裹着西瓜籽的纸巾,8
794,笔壳,8
795,贝壳,8
796,玻璃胶,8
797,保冷剂,8
798,菠萝蜜核,8
799,便利贴,8
800,鼻毛,8
801,鞭炮,8
802,标签,8
803,冰淇淋包装袋,8
804,冰淇淋纸,8
805,便签纸,8
806,标签纸,8
807,滤芯,8
808,鼻屎,8
809,必胜客纸盒,8
810,保湿喷雾,8
811,鼻贴,8
812,冰贴,8
813,便条贴,8
814,鼻涕纸,8
815,被污染的垃圾袋,8
816,保鲜冰袋,8
817,保鲜袋,8
818,保鲜膜,8
819,冰箱贴,8
820,丙烯颜料,8
821,鲍鱼壳,8
822,避孕套,8
823,避孕套包装,8
824,避孕套包装盒,8
825,被油污污染过的报纸,8
826,杯子,8
827,爆竹,8
828,便纸,8
829,壁纸,8
830,别针,8
831,编织袋,8
832,茶包,8
833,菜板,8
834,彩笔,8
835,醋包,8
836,醋袋,8
837,磁带,8
838,擦过鼻涕的纸巾,8
839,草稿纸,8
840,尺,8
841,串串纸杯,8
842,串串竹签,8
843,成分复杂的制品,8
844,厨房手套,8
845,厨房用纸,8
846,厨房纸巾,8
847,茶壶,8
848,储奶袋,8
849,唱片,8
850,车票,8
851,菖蒲叶,8
852,成人用品,8
853,除湿包,8
854,除湿袋,8
855,长寿果壳,8
856,除湿盒,8
857,除湿剂,8
858,超市塑料袋,8
859,宠物屎垫,8
860,宠物饲料包装袋,8
861,唇釉,8
862,茶叶包,8
863,抽纸塑料袋,8
864,瓷酒瓶,8
865,创口贴,8
866,草木灰,8
867,彩泥,8
868,瓷器碎片,8
869,瓷勺,8
870,仓鼠垫沙,8
871,擦手巾,8
872,擦手纸,8
873,瓷碎片,8
874,擦碗布,8
875,宠物毛,8
876,草席,8
877,测血糖试纸,8
878,测血糖计,8
879,餐饮外卖盒,8
880,草纸,8
881,彩妆,8
882,搓澡巾,8
883,蛏子壳,8
884,打包盒,8
885,地板蜡,8
886,稻草,8
887,痘痘贴,8
888,电动牙刷刷头,8
889,豆腐盒,8
890,蛋糕袋,8
891,冻干粉面膜,8
892,蛋糕盒,8
893,打火机,8
894,电话卡,8
895,登机牌,8
896,蛋黄酥包装盒,8
897,豆浆杯,8
898,豆浆杯盖,8
899,豆浆袋,8
900,碘酒棉球,8
901,带胶制品,8
902,大块骨头,8
903,滴漏式咖啡,8
904,大龙虾壳,8
905,大龙虾头,8
906,逗猫棒,8
907,大米袋,8
908,吊牌,8
909,碟片,8
910,袋泡茶,8
911,订书钉,8
912,订书钉机,8
913,订书针,8
914,大头针,8
915,动物毛,8
916,电蚊香片,8
917,电蚊香夜瓶,8
918,带油抹布,8
919,电影票,8
920,带有婴儿粪便的尿不湿,8
921,带有婴儿粪便的纸尿裤,8
922,电子烟烟弹,8
923,耳塞,8
924,耳屎,8
925,粉笔,8
926,粉饼,8
927,粉饼盒,8
928,方便面包装袋,8
929,方便面叉子,8
930,方便面盒,8
931,方便面桶,8
932,方便面调味料,8
933,粉尘,8
934,防潮袋,8
935,废瓷砖,8
936,粉底,8
937,发带,8
938,粉底液,8
939,防腐剂,8
940,发箍,8
941,发夹,8
942,发胶,8
943,飞机杯,8
944,发蜡,8
945,肥料,8
946,防霉防蛀片,8
947,粉扑,8
948,发票,8
949,发泡网,8
950,发卡,8
951,废弃的纸张,8
952,番茄酱包装袋,8
953,废弃食品袋,8
954,发热包,8
955,发饰,8
956,沸石猫砂,8
957,防晒喷雾,8
958,防晒霜,8
959,防碎气泡膜,8
960,饭团包装,8
961,防蚊贴,8
962,封箱带,8
963,复写纸,8
964,风油精,8
965,风油精瓶,8
966,防油纸,8
967,肥皂,8
968,废纸,8
969,防震膜,8
970,干冰,8
971,钢笔,8
972,干冰袋,8
973,干草,8
974,干草包装袋,8
975,光碟,8
976,光碟包,8
977,果冻包装袋,8
978,干电池（无汞）,8
979,果冻壳,8
980,关东煮纸杯,8
981,挂耳咖啡,8
982,干发巾,8
983,广告塑料,8
984,干花,8
985,硅胶猫砂,8
986,硅胶手环,8
987,干净无油食品包装袋,8
988,过滤袋,8
989,百洁布,8
990,蛤蜊壳,8
991,狗毛,8
992,鸽毛,8
993,碎纸机处理的碎纸,8
994,狗屎垫,8
995,光盘,8
996,过期防晒霜,8
997,过期护肤品,8
998,过期化妆品,8
999,过期口红,8
1000,钢丝球,8
1001,固体胶,8
1002,固体清香剂,8
1003,购物卡,8
1004,防蚊手环,8
1005,购物小票,8
1006,塑料拖鞋,8
1007,甘蔗皮,8
1008,干燥剂,8
1009,硅藻泥,8
1010,画笔,8
1011,红笔,8
1012,黑板擦,8
1013,河蚌壳,8
1014,汉堡纸,8
1015,灰尘,8
1016,火柴,8
1017,红茶包,8
1018,火车票,8
1019,坏的花盆,8
1020,海胆壳,8
1021,护发精油,8
1022,护肤品,8
1023,花蛤壳,8
1024,混合猫砂,8
1025,红酒塞,8
1026,花篮,8
1027,护理垫,8
1028,海螺壳,8
1029,荷兰猪毛,8
1030,海绵,8
1031,海绵蛋,8
1032,海绵粉扑,8
1033,坏马桶,8
1034,花泥,8
1035,花盆,8
1036,烘焙纸,8
1037,护手霜,8
1038,灰土,8
1039,火腿肠包装纸,8
1040,核桃壳,8
1041,胡须,8
1042,活性炭,8
1043,回形针,8
1044,黄油包装纸,8
1045,胡渣,8
1046,徽章,8
1047,化妆镜,8
1048,化妆品密封塑料膜,8
1049,化妆品瓶盖,8
1050,化妆棉,8
1051,化妆刷,8
1052,胶棒,8
1053,胶布,8
1054,卷笔刀,8
1055,胶带,8
1056,胶带纸,8
1057,假发,8
1058,坚果壳,8
1059,浆糊,8
1060,胶画,8
1061,记号笔,8
1062,净化器滤芯,8
1063,假睫毛,8
1064,酒精棉花,8
1065,假睫毛胶水,8
1066,酒精棉片,8
1067,酒精棉球,8
1068,寄居蟹,8
1069,旧镜子,8
1070,旧口罩,8
1071,鸡毛,8
1072,芥末包装,8
1073,睫毛膏,8
1074,旧毛巾,8
1075,洁面摩丝,8
1076,胶囊咖啡,8
1077,旧内衣,8
1078,机票,8
1079,脚皮,8
1080,键盘清洁胶,8
1081,旧水槽,8
1082,胶水,8
1083,吉他弦,8
1084,卷筒纸,8
1085,卷筒纸包装,8
1086,碱性电池,8
1087,假牙,8
1088,酱油包装袋,8
1089,酱油袋,8
1090,旧鱼缸,8
1091,甲鱼壳,8
1092,旧牙刷,8
1093,镜子,8
1094,胶纸,8
1095,脚趾甲,8
1096,减震泡泡膜,8
1097,捆绑带,8
1098,快餐盒,8
1099,烤串棒,8
1100,快递包装袋,8
1101,快递单,8
1102,快递袋,8
1103,肯德基番茄酱包装袋,8
1104,快递贴纸,8
1105,咖啡杯杯盖,8
1106,咖啡胶囊,8
1107,咖啡滤纸,8
1108,口红,8
1109,口红盒,8
1110,空气清新剂罐,8
1111,空调滤芯,8
1112,枯萎花草,8
1113,开心果壳,8
1114,口香糖,8
1115,扣子,8
1116,筷子,8
1117,口罩,8
1118,蜡笔,8
1119,滤尘袋,8
1120,绿豆包装,8
1121,滤桂咖啡,8
1122,刘海夹,8
1123,老花镜,8
1124,垃圾袋,8
1125,拉链,8
1126,卤料包,8
1127,乐乐茶杯,8
1128,颜料盒,8
1129,榴莲核,8
1130,榴莲壳,8
1131,炼乳壳,8
1132,零食包装袋,8
1133,乐事薯片盒,8
1134,辣条包装袋,8
1135,滤网,8
1136,芦苇叶,8
1137,柳絮,8
1138,凉席,8
1139,冷饮,8
1140,蜡油,8
1141,冷饮棒,8
1142,冷饮包装纸,8
1143,晾衣夹,8
1144,滤纸,8
1145,蜡烛,8
1146,炉渣,8
1147,蜡烛包装,8
1148,蜡烛塑料膜,8
1149,毛笔,8
1150,棉棒,8
1151,眉笔,8
1152,抹布,8
1153,面包袋,8
1154,毛笔写过的纸,8
1155,墨胆,8
1156,麻袋,8
1157,麦当劳纸盒,8
1158,魔方,8
1159,眉粉,8
1160,毛发,8
1161,密封袋,8
1162,面粉袋,8
1163,猫罐头,8
1164,棉花,8
1165,棉花棒,8
1166,棉花球,8
1167,墨镜,8
1168,马夹袋,8
1169,面巾纸,8
1170,面巾纸包装纸,8
1171,马克笔,8
1172,马克杯,8
1173,猫粮包装袋,8
1174,牡蛎壳,8
1175,猫毛,8
1176,面膜,8
1177,面膜包装纸,8
1178,面膜外层纸,8
1179,墨囊,8
1180,木瓶塞,8
1181,棉球,8
1182,棉签,8
1183,棉柔巾,8
1184,麻绳,8
1185,摩丝罐,8
1186,棉绳,8
1187,磨砂膏,8
1188,美瞳,8
1189,美瞳包装,8
1190,面条包装袋,8
1191,马桶刷,8
1192,灭蚊灯,8
1193,灭蚊片,8
1194,棉线,8
1195,木屑,8
1196,明信片,8
1197,魔芋粉包装袋,8
1198,沐浴球,8
1199,毛衣针,8
1200,面纸,8
1201,美妆蛋,8
1202,木质梳子,8
1203,泥巴,8
1204,暖宝宝,8
1205,暖宝宝贴,8
1206,粘冲板,8
1207,奶茶杯,8
1208,奶茶盖,8
1209,奶茶塑料盖,8
1210,粘尘纸,8
1211,奶茶塑料杯,8
1212,奶茶纸杯,8
1213,尿垫,8
1214,牛骨,8
1215,牛骨棒,8
1216,奶粉勺子,8
1217,牛骨头,8
1218,凝胶,8
1219,内裤,8
1220,纽扣,8
1221,牛肋骨,8
1222,尼龙制品,8
1223,粘毛滚纸,8
1224,纳米海绵,8
1225,牛奶袋,8
1226,尿片,8
1227,牛排包装,8
1228,牛皮筋,8
1229,冰淇淋纸杯,8
1230,牛肉干包装,8
1231,牛肉骨头,8
1232,粘鼠板,8
1233,泥土,8
1234,黏土,8
1235,牛尾骨,8
1236,内衣,8
1237,内衣包装袋,8
1238,奶嘴,8
1239,牛仔骨,8
1240,粘纸,8
1241,呕吐物纸巾,8
1242,膨化食品包装袋,8
1243,泡脚袋,8
1244,平角裤,8
1245,啤酒瓶盖,8
1246,泡面袋,8
1247,泡面调料包,8
1248,泡沫饭盒,8
1249,泡沫盒子,8
1250,泡面桶,8
1251,乒乓球,8
1252,泡泡糖,8
1253,皮皮虾壳,8
1254,膨润土猫砂,8
1255,披萨盒,8
1256,破碎盘子,8
1257,葡萄酒木塞,8
1258,盆子,8
1259,铅笔,8
1260,铅笔芯,8
1261,铅笔屑,8
1262,曲别针,8
1263,青草膏,8
1264,气垫BB霜,8
1265,气垫膜,8
1266,墙灰,8
1267,去黑头鼻贴,8
1268,清洁抹布,8
1269,青口贝,8
1270,巧克力包装袋,8
1271,巧克力锡纸,8
1272,清凉贴,8
1273,全棉时代纸巾,8
1274,气泡垫,8
1275,气泡袋,8
1276,气泡纸,8
1277,气球,8
1278,氢气球,8
1279,清扫渣土,8
1280,驱蚊手环,8
1281,驱蚊贴,8
1282,驱蚊香片,8
1283,琴弦,8
1284,签字笔,8
1285,墙纸,8
1286,轻质彩泥,8
1287,润唇膏,8
1288,乳垫,8
1289,润肤乳,8
1290,乳胶,8
1291,肉类包装盒,8
1292,软木塞,8
1293,热敏纸,8
1294,日抛,8
1295,瑞幸咖啡杯,8
1296,热饮杯盖,8
1297,扫把,8
1298,水笔,8
1299,水彩笔,8
1300,水彩颜料,8
1301,盛放厨余果皮的垃圾袋,8
1302,塑料袋,8
1303,丝瓜筋,8
1304,腮红,8
1305,商标,8
1306,纱布,8
1307,水笔笔芯,8
1308,鼠标垫,8
1309,水笔芯,8
1310,蔬菜包装袋,8
1311,蔬菜包装盒,8
1312,纱窗,8
1313,湿厕纸,8
1314,湿厕纸包装袋,8
1315,水粉颜料,8
1316,石锅,8
1317,砂锅,8
1318,石膏,8
1319,水果包装袋,8
1320,水果罐,8
1321,水果塑料盒,8
1322,湿灰尘,8
1323,生蚝壳,8
1324,湿海绵,8
1325,收据,8
1326,水饺包装袋,8
1327,手机壳,8
1328,手机链,8
1329,手机膜,8
1330,水晶猫砂,8
1331,水晶泥,8
1332,手机绳,8
1333,烧烤锡纸,8
1334,烧烤竹签,8
1335,沙拉袋,8
